,WindPower
10310,1033.524
10312,1050.001
10314,975.865
10315,927.1080000000001
10316,894.455
10317,901.045
10318,911.57
10319,894.039
10320,864.2639999999999
10321,850.04
10322,831.0419999999999
10323,820.0260000000001
10324,823.977
10325,824.02
10326,777.4119999999999
10327,747.188
10328,932.5930000000001
10329,914.941
10330,916.888
10331,918.8430000000001
10332,927.105
10335,795.576
10336,783.7139999999999
10337,765.675
10338,757.321
10339,762.4780000000001
10340,763.4960000000001
10341,744.5039999999999
10342,698.425
10343,681.23
10344,673.475
10345,654.244
10346,696.505
10347,747.178
10348,765.564
10349,761.064
10350,729.8439999999999
10351,674.673
10352,783.855
10353,823.8510000000001
10354,807.008
10355,789.308
10356,770.709
10357,747.1469999999999
10358,666.2769999999999
10359,577.799
10360,591.284
10361,595.701
10363,485.95
10364,461.38199999999995
10365,421.217
10367,338.006
10369,245.267
10370,215.96400000000003
10371,202.43599999999998
10372,181.188
10373,179.59400000000002
10374,168.139
10375,78.031
10376,91.824
10377,185.457
10378,290.474
10379,371.55
10380,400.32800000000003
10381,405.79699999999997
10382,402.642
10383,352.176
10384,361.355
10385,304.314
10386,283.85200000000003
10387,337.48800000000006
10388,349.69599999999997
10389,267.08299999999997
10391,374.74699999999996
10392,311.158
10393,253.94
10394,233.28900000000002
10396,357.325
10397,439.983
10398,507.406
10399,439.017
10400,450.445
10401,403.971
10402,420.039
10403,476.07199999999995
10404,480.36699999999996
10405,460.338
10406,465.784
10407,490.455
10408,509.81199999999995
10409,518.565
10411,399.135
10412,300.441
10414,375.64099999999996
10415,443.00699999999995
10416,474.347
10417,524.722
10418,516.764
10420,688.8389999999999
10421,710.422
10422,650.36
10423,402.46
10424,234.74099999999999
10425,249.50400000000002
10426,275.762
10428,246.873
10429,154.3
10430,88.85
10431,27.015
10432,9.809
10433,27.14
10434,62.24100000000001
10435,111.76700000000001
10436,146.741
10437,135.847
10438,94.609
10439,42.722
10440,24.069000000000003
10441,42.324
10442,88.193
10444,88.18700000000001
10445,20.26
10446,55.902
10447,50.376999999999995
10448,23.473000000000003
10449,38.105
10450,67.402
10451,114.669
10452,168.8
10453,206.6
10455,323.941
10456,506.236
10457,559.553
10458,403.455
10460,248.93200000000002
10461,216.72099999999998
10462,231.801
10463,244.178
10465,265.978
10466,266.78
10467,263.691
10469,259.925
10470,225.028
10471,167.115
10472,181.77900000000002
10473,243.731
10474,338.22900000000004
10475,413.61400000000003
10476,455.348
10477,439.55800000000005
10478,400.785
10480,493.76099999999997
10481,454.782
10482,426.046
10485,400.537
10486,304.157
10488,226.25
10489,214.108
10490,222.71900000000002
10491,241.949
10492,265.933
10493,284.791
10494,284.045
10495,289.344
10496,426.79900000000004
10497,599.9580000000001
10498,728.45
10499,789.166
10500,839.1210000000001
10501,820.028
10502,757.8560000000001
10503,723.285
10504,681.262
10505,674.7760000000001
10506,589.661
10507,518.116
10508,418.13699999999994
10509,352.154
10510,273.408
10511,224.71200000000002
10512,201.787
10513,168.02
10514,169.183
10515,207.542
10516,263.377
10517,320.035
10518,454.784
10519,539.808
10520,660.418
10521,882.546
10522,976.671
10523,951.322
10524,832.193
10525,789.5219999999999
10527,1104.833
10528,1218.083
10529,1297.593
10530,1429.64
10532,1629.3129999999999
10533,1582.6689999999999
10534,1548.182
10535,1609.047
10536,1657.9270000000001
10537,1692.7979999999998
10538,1712.7679999999998
10539,1699.886
10540,1674.914
10541,1663.07
10542,1633.1689999999999
10543,1572.601
10544,1474.654
10546,1386.951
10547,1487.787
10548,1553.0810000000001
10550,1523.162
10551,1498.241
10552,1454.725
10553,1440.046
10554,1380.434
10555,1344.533
10556,1305.378
10557,1235.87
10558,1121.016
10560,790.203
10561,704.7310000000001
10562,567.514
10563,469.19199999999995
10564,501.92900000000003
10566,377.36699999999996
10567,157.67
10568,226.706
10569,411.13300000000004
10570,533.989
10571,620.436
10572,814.622
10573,869.6410000000001
10574,950.539
10575,1078.529
10576,1142.212
10577,1112.881
10578,1127.913
10579,1087.636
10580,1022.7080000000001
10581,933.052
10582,832.669
10583,747.125
10584,904.365
10585,923.943
10586,950.687
10587,1045.8419999999999
10588,1026.118
10589,948.929
10591,1045.242
10592,1235.748
10593,1389.4589999999998
10594,1462.165
10595,1511.4920000000002
10596,1527.918
10598,1350.325
10599,1251.323
10600,1183.152
10601,1099.453
10602,951.903
10603,733.863
10605,663.1339999999999
10606,609.847
10607,588.673
10608,555.591
10609,540.505
10610,532.435
10611,493.14300000000003
10612,511.661
10613,573.165
10614,296.24
10615,338.61800000000005
10616,590.1469999999999
10617,674.6389999999999
10618,733.8480000000001
10619,831.487
10620,844.572
10621,800.8660000000001
10622,691.6460000000001
10624,552.559
10625,481.221
10626,372.091
10627,297.062
10628,243.753
10629,218.72
10631,154.128
10632,109.22399999999999
10633,69.592
10634,35.325
10635,14.272
10636,56.488
10637,85.98
10638,68.939
10639,120.035
10640,221.23
10641,311.547
10642,446.10699999999997
10643,583.278
10644,674.299
10645,697.547
10646,648.57
10647,609.953
10648,615.5880000000001
10649,555.811
10650,465.902
10651,366.792
10652,306.07599999999996
10653,246.78599999999997
10654,228.88
10655,203.40599999999998
10656,200.577
10657,220.735
10658,229.364
10659,237.977
10661,249.676
10662,245.227
10663,334.796
10665,469.389
10667,616.144
10668,599.9580000000001
10669,557.948
10670,518.109
10671,587.996
10672,704.7360000000001
10673,794.55
10674,795.577
10675,860.1619999999999
10676,757.855
10677,632.587
10678,478.599
10679,387.495
10680,309.13
10681,339.751
10682,325.444
10683,309.225
10684,338.306
10685,548.7769999999999
10686,524.595
10687,718.163
10689,957.419
10690,989.123
10691,1050.693
10692,1111.383
10693,1054.413
10694,946.873
10695,861.2610000000001
10696,782.0880000000001
10697,710.063
10698,601.28
10700,419.139
10701,398.199
10702,399.355
10703,345.281
10704,294.69
10705,248.03
10706,234.175
10707,253.387
10708,279.284
10709,334.837
10710,269.296
10711,211.907
10712,389.032
10713,607.307
10715,834.0930000000001
10716,870.005
10717,836.809
10718,763.475
10719,760.6569999999999
10721,814.555
10722,863.779
10723,824.472
10724,795.572
10725,734.072
10726,681.2439999999999
10727,627.2959999999999
10728,599.9159999999999
10729,578.4069999999999
10730,544.04
10731,512.179
10732,474.577
10733,397.702
10736,266.947
10737,257.665
10738,308.539
10739,389.767
10740,441.93699999999995
10741,439.719
10742,384.9
10743,442.861
10745,814.557
10746,863.7539999999999
10747,820.048
10748,681.303
10749,527.023
10750,361.464
10751,223.80700000000002
10752,115.565
10753,50.327
10754,26.526
10755,48.131
10756,122.375
10757,241.878
10758,163.783
10759,122.155
10760,321.139
10761,490.469
10762,522.776
10763,483.91
10764,485.95
10765,440.115
10767,417.958
10768,465.81199999999995
10769,498.49199999999996
10770,480.874
10771,432.767
10774,373.569
10775,383.205
10776,391.19
10777,435.712
10778,479.952
10779,509.125
10780,566.692
10781,615.413
10783,264.16700000000003
10784,182.30599999999998
10785,309.228
10786,251.40900000000002
10787,162.806
10788,91.53399999999999
10789,98.5
10790,117.15299999999999
10791,104.35700000000001
10792,229.988
10793,457.371
10794,658.035
10795,696.52
10796,699.919
10797,710.08
10798,704.816
10799,728.493
10800,760.948
10801,782.073
10802,817.8539999999999
10803,814.6080000000001
10804,820.046
10805,790.117
10806,379.74699999999996
10807,163.178
10808,191.452
10809,368.685
10810,485.999
10811,633.434
10812,674.198
10813,645.23
10814,604.922
10815,615.918
10816,698.07
10817,790.122
10818,827.372
10819,791.307
10820,713.2689999999999
10821,687.205
10822,656.5239999999999
10823,601.418
10824,531.869
10825,465.819
10826,398.72
10827,376.906
10828,404.404
10829,410.98
10831,255.167
10832,273.763
10833,333.694
10835,422.024
10836,418.03
10837,401.77
10838,457.235
10839,557.6030000000001
10840,681.322
10841,800.959
10842,854.074
10843,855.2819999999999
10844,807.32
10845,805.164
10846,722.915
10847,613.173
10848,541.063
10849,472.767
10850,435.124
10851,383.37699999999995
10852,341.75300000000004
10853,340.94199999999995
10854,165.64700000000002
10855,107.15899999999999
10856,159.846
10857,91.802
10859,33.936
10860,35.539
10861,43.323
10862,69.529
10863,129.768
10864,288.065
10865,465.791
10866,496.615
10867,499.25300000000004
10868,539.276
10869,462.895
10870,461.413
10871,406.30300000000005
10872,394.14
10874,425.778
10875,327.94300000000004
10876,308.656
10877,284.381
10878,224.104
10879,201.822
10880,212.84799999999998
10882,200.609
10883,185.63
10884,188.36599999999999
10885,197.35299999999998
10886,199.359
10887,167.364
10889,339.251
10890,400.534
10891,437.626
10892,461.916
10893,507.599
10894,471.866
10895,388.671
10896,312.11
10897,261.33299999999997
10898,245.69
10899,262.601
10900,202.484
10901,152.81
10903,223.329
10904,284.32599999999996
10905,332.95099999999996
10906,408.472
10907,497.291
10908,531.7769999999999
10909,467.49800000000005
10910,311.786
10911,198.52200000000002
10912,126.49
10913,189.585
10914,228.959
10915,175.53900000000002
10916,146.39600000000002
10918,114.25399999999999
10919,59.861999999999995
10920,32.662
10921,34.35
10922,42.328
10924,46.945
10926,57.464
10927,77.839
10928,81.29899999999999
10929,102.973
10930,131.715
10931,152.844
10932,168.14700000000002
10933,174.081
10934,140.298
10936,125.24700000000001
10937,161.086
10938,171.702
10940,180.752
10941,187.926
10943,131.005
10945,15.872
10946,26.866999999999997
10947,73.99
10948,142.965
10949,218.588
10950,202.50599999999997
10951,202.22400000000002
10952,375.788
10954,622.408
10955,740.295
10956,839.1
10957,868.933
10958,831.495
10959,814.613
10961,805.796
10962,715.701
10963,624.485
10964,521.087
10965,466.784
10966,395.671
10967,317.762
10968,257.228
10969,202.82
10970,164.209
10971,155.704
10972,157.872
10973,148.188
10974,102.266
10975,73.929
10976,66.575
10977,80.253
10978,85.995
10979,81.626
10980,94.512
10981,118.413
10982,126.501
10983,122.912
10984,109.15100000000001
10985,132.493
10986,166.269
10987,234.433
10988,321.218
10989,396.707
10990,497.356
10991,539.266
10992,541.6080000000001
10994,324.825
10995,258.652
10996,216.18900000000002
10997,153.648
10998,47.11600000000001
10999,7.314
11000,14.620999999999999
11001,77.914
11002,174.679
11005,571.395
11006,626.211
11007,623.87
11008,561.864
11010,577.549
11011,488.39
11012,336.95099999999996
11013,281.067
11014,314.952
11015,320.409
11016,315.466
11017,328.939
11018,360.142
11019,415.038
11020,544.076
11021,609.927
11022,655.2869999999999
11023,758.559
11024,875.6419999999999
11025,927.1030000000001
11026,990.305
11027,1055.675
11028,1088.43
11029,1080.558
11030,998.398
11031,812.09
11032,717.8430000000001
11033,728.558
11034,757.875
11035,762.258
11036,705.153
11038,657.635
11039,691.882
11040,757.191
11041,850.107
11042,870.932
11043,827.319
11045,765.937
11046,733.857
11047,962.9060000000001
11048,1230.664
11049,1343.432
11050,1380.378
11051,1499.69
11052,1572.8570000000002
11053,1561.045
11054,1499.766
11055,1477.5810000000001
11057,1423.267
11059,1239.1580000000001
11060,1109.984
11061,973.5089999999999
11062,733.89
11063,655.441
11064,640.0930000000001
11065,621.248
11066,619.205
11067,586.182
11068,539.956
11070,126.728
11071,148.594
11073,357.69199999999995
11075,363.584
11076,498.60900000000004
11077,622.982
11078,616.531
11079,620.7909999999999
11080,633.174
11081,820.052
11082,995.953
11083,961.791
11084,894.013
11085,807.3889999999999
11086,673.518
11087,554.868
11089,428.509
11090,421.81300000000005
11091,461.385
11092,539.219
11093,496.004
11094,197.002
11095,133.035
11096,294.723
11097,360.906
11098,353.23
11099,316.255
11100,280.673
11101,225.60299999999998
11102,166.826
11104,103.389
11105,107.637
11107,158.077
11108,183.136
11109,233.102
11110,266.003
11111,245.868
11112,224.195
11113,182.59599999999998
11114,147.187
11116,139.754
11117,145.167
11118,80.91
11119,39.923
11120,104.07
11121,211.338
11122,239.179
11123,307.04200000000003
11124,392.82599999999996
11125,457.87
11126,475.00699999999995
11127,463.334
11130,828.951
11131,798.2189999999999
11132,788.904
11133,787.904
11134,764.046
11135,734.086
11136,710.057
11137,705.495
11138,655.373
11139,604.861
11140,652.665
11142,200.47
11143,167.447
11144,243.863
11145,271.433
11146,400.985
11147,560.8009999999999
11148,701.8539999999999
11149,771.2410000000001
11150,825.442
11151,875.617
11152,876.278
11153,753.273
11154,688.826
11155,590.7090000000001
11156,474.82099999999997
11157,415.635
11158,441.81699999999995
11159,471.635
11160,492.61300000000006
11161,490.55
11162,470.418
11163,424.286
11165,505.57099999999997
11166,766.331
11167,883.574
11168,1109.945
11169,1270.867
11170,1288.115
11172,1289.662
11173,1290.251
11175,1331.569
11176,1337.029
11177,1270.891
11179,1161.53
11181,980.456
11182,932.576
11183,943.607
11184,985.3660000000001
11185,994.1510000000001
11186,1065.373
11187,1008.8969999999999
11188,936.24
11189,733.8710000000001
11190,639.565
11191,826.383
11192,893.9939999999999
11193,861.694
11194,692.498
11195,498.86800000000005
11196,337.126
11197,221.953
11198,167.979
11200,108.36
11201,276.013
11202,426.03
11203,496.39
11204,475.108
11205,355.06699999999995
11206,315.462
11207,285.35400000000004
11208,255.551
11209,202.49
11210,146.256
11211,96.259
11212,67.202
11213,32.152
11216,62.772
11217,83.64399999999999
11218,94.54799999999999
11219,83.337
11220,63.773
11221,42.323
11222,24.833000000000002
11223,20.102
11224,37.61
11225,122.595
11226,251.479
11227,288.724
11228,287.976
11229,328.519
11230,293.96
11231,293.03
11232,334.56300000000005
11233,297.829
11235,308.717
11236,255.57299999999998
11237,283.621
11238,247.93099999999998
11239,185.615
11240,144.304
11241,152.79399999999998
11242,188.64700000000002
11243,235.385
11245,319.64
11247,253.10299999999998
11248,185.59400000000002
11249,184.83700000000002
11250,202.542
11251,148.66
11252,70.991
11254,111.096
11255,179.93200000000002
11256,306.75
11257,419.219
11258,461.48
11259,468.962
11260,485.963
11261,411.681
11262,630.494
11263,794.309
11264,814.5880000000001
11265,761.449
11266,630.278
11267,477.88300000000004
11269,242.52
11270,173.56099999999998
11271,136.333
11272,134.862
11273,170.15
11274,289.97900000000004
11275,359.749
11276,320.904
11277,273.995
11279,192.76
11280,180.549
11281,197.825
11282,192.805
11283,171.546
11285,134.653
11286,135.75799999999998
11287,129.858
11288,122.181
11289,113.82799999999999
11290,113.824
11291,126.463
11292,149.365
11293,173.959
11294,192.98
11295,185.639
11296,154.969
11297,163.267
11298,167.868
11299,134.011
11300,81.52600000000001
11301,42.824
11302,22.103
11303,12.152999999999999
11304,9.834
11305,11.0
11306,17.402
11307,34.034
11309,76.013
11310,103.787
11311,128.455
11314,226.49900000000002
11315,238.65400000000002
11316,234.575
11318,199.979
11319,154.446
11320,132.43
11321,188.44400000000002
11322,306.111
11323,359.267
11325,304.862
11327,253.109
11328,226.77900000000002
11329,189.55599999999998
11330,201.90400000000002
11331,193.144
11333,288.063
11335,382.94300000000004
11336,389.292
11337,384.715
11338,380.417
11339,364.593
11340,342.723
11342,316.145
11343,288.376
11344,233.24099999999999
11345,310.754
11346,406.153
11348,443.852
11349,401.035
11350,342.346
11351,266.39
11352,189.641
11353,143.549
11354,133.623
11357,69.866
11358,57.765
11359,70.33800000000001
11360,85.663
11361,99.15299999999999
11362,95.455
11363,79.468
11364,63.603
11365,44.262
11366,27.021
11369,10.437999999999999
11370,71.316
11371,176.139
11372,277.939
11373,351.275
11374,352.54400000000004
11375,318.89599999999996
11376,294.656
11377,284.012
11378,280.185
11379,269.82599999999996
11380,205.856
11381,67.727
11383,82.589
11384,165.203
11385,246.65400000000002
11386,309.42900000000003
11387,341.19599999999997
11388,348.05300000000005
11389,333.895
11390,307.58
11391,303.53
11392,408.85900000000004
11393,631.761
11394,747.155
11395,747.177
11396,686.42
11397,645.23
11398,607.979
11399,544.055
11400,460.965
11402,371.039
11403,351.62800000000004
11404,334.847
11405,307.651
11406,400.795
11407,424.978
11408,510.49
11409,691.945
11410,798.459
11411,835.2080000000001
11412,820.0360000000001
11413,776.7
11415,751.68
11416,800.955
11417,863.796
11418,814.5939999999999
11419,830.944
11420,733.015
11421,681.258
11422,705.643
11423,749.8839999999999
11424,715.257
11427,710.018
11428,739.301
11429,580.038
11430,522.7819999999999
11431,913.285
11432,1322.391
11433,1508.899
11434,1586.6429999999998
11435,1612.65
11436,1596.152
11437,1596.249
11438,1571.5420000000001
11439,1574.516
11440,1498.605
11441,1393.996
11446,1230.63
11447,1185.875
11448,1076.213
11449,1069.726
11450,1095.316
11452,972.085
11453,901.419
11454,1139.899
11455,1358.861
11456,1409.431
11458,1336.325
11459,1252.846
11460,1179.076
11461,1104.829
11462,973.8739999999999
11463,790.084
11464,555.927
11465,528.911
11466,752.558
11467,938.6360000000001
11468,805.69
11469,655.4680000000001
11470,661.497
11471,715.0239999999999
11473,771.232
11474,723.242
11475,781.814
11476,577.844
11479,691.888
11480,591.677
11481,537.674
11482,556.048
11483,588.189
11484,656.247
11485,722.033
11486,622.418
11487,508.87
11488,430.088
11489,438.676
11490,518.1080000000001
11491,522.8380000000001
11492,490.574
11493,501.952
11494,528.589
11495,454.389
11497,358.708
11498,349.881
11499,406.958
11500,444.14099999999996
11501,439.597
11502,465.829
11503,508.347
11504,372.147
11505,208.155
11507,145.695
11510,271.161
11511,271.348
11512,247.47400000000002
11513,308.86
11514,450.24699999999996
11515,599.9159999999999
11516,720.872
11517,839.145
11519,1127.822
11520,1180.015
11521,1225.5430000000001
11522,1301.3980000000001
11523,1292.058
11524,1277.243
11525,1270.847
11527,1523.168
11528,1513.336
11529,1526.957
11530,1536.09
11531,1512.4679999999998
11532,1491.684
11533,1478.2420000000002
11534,1435.815
11535,1385.007
