,WindSpeed,IrrDirect,IrrDiffuse,Temperature,Percipitation,SnowFlow,SnowMass,AirDensity,RadSurface,RadTop,CloudCover,IsDayBin_Day,IsDayBin_Night,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
1612,6.934,0.0,0.0,-6.687,0.001,0.001,36.417,1.264,0.0,0.0,0.276,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1613,7.077999999999999,0.004,0.0,-7.875,0.001,0.001,36.428000000000004,1.265,0.46399999999999997,2.001,0.233,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1614,6.896,0.27399999999999997,0.024,-7.827000000000001,0.0,0.0,36.436,1.2670000000000001,53.17,112.88,0.11699999999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1615,5.949,0.529,0.052000000000000005,-5.425,0.0,0.0,36.426,1.268,164.94099999999997,274.955,0.111,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1616,4.206,0.67,0.068,-3.2560000000000002,0.0,0.0,36.356,1.264,273.834,411.342,0.115,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1617,3.4739999999999998,0.74,0.077,-1.4969999999999999,0.0,0.0,36.232,1.258,360.005,512.783,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1618,3.284,0.7659999999999999,0.08199999999999999,-0.249,0.001,0.001,35.824,1.252,412.398,572.344,0.139,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1619,3.174,0.7,0.09,0.165,0.005,0.005,35.004,1.249,407.624,586.0219999999999,0.264,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1620,3.088,0.5429999999999999,0.1,0.252,0.01,0.005,34.008,1.248,347.833,552.866,0.35100000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1621,3.175,0.408,0.098,0.254,0.018000000000000002,0.009000000000000001,32.926,1.248,272.61400000000003,475.222,0.386,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1622,3.449,0.287,0.079,0.20199999999999999,0.018000000000000002,0.009000000000000001,32.265,1.248,186.94,358.395,0.41700000000000004,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1624,4.6739999999999995,0.043,0.009000000000000001,-1.3940000000000001,0.009000000000000001,0.006999999999999999,32.03,1.25,16.094,47.63,0.314,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1625,5.32,0.0,0.0,-3.533,0.005,0.005,32.039,1.252,0.0,0.0,0.281,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1626,5.66,0.0,0.0,-4.726,0.005,0.005,32.05,1.255,0.0,0.0,0.32,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1628,5.519,0.0,0.0,-6.057,0.016,0.016,32.086,1.263,0.0,0.0,0.433,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1629,5.365,0.0,0.0,-6.32,0.015,0.015,32.107,1.2670000000000001,0.0,0.0,0.581,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1630,4.941,0.0,0.0,-6.269,0.021,0.021,32.13,1.271,0.0,0.0,0.667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1632,4.0969999999999995,0.0,0.0,-6.511,0.036000000000000004,0.035,32.196,1.275,0.0,0.0,0.619,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1633,3.67,0.0,0.0,-6.532,0.038,0.037000000000000005,32.236,1.276,0.0,0.0,0.667,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1634,3.3789999999999996,0.0,0.0,-6.474,0.042,0.040999999999999995,32.278,1.2770000000000001,0.0,0.0,0.759,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1635,3.139,0.0,0.0,-6.377000000000001,0.032,0.032,32.318000000000005,1.276,0.0,0.0,0.833,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1636,2.867,0.0,0.0,-6.131,0.018000000000000002,0.018000000000000002,32.342,1.274,0.0,0.0,0.851,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1637,2.755,0.001,0.0,-5.9510000000000005,0.013999999999999999,0.013999999999999999,32.358000000000004,1.273,0.529,3.378,0.851,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1638,2.7430000000000003,0.039,0.021,-5.582000000000001,0.016,0.015,32.374,1.272,35.104,121.061,0.867,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1639,2.7880000000000003,0.075,0.06,-4.16,0.022000000000000002,0.02,32.385,1.271,102.40100000000001,283.08,0.9009999999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1640,2.468,0.11199999999999999,0.099,-2.539,0.022000000000000002,0.021,32.321,1.268,170.692,419.467,0.868,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1641,2.7310000000000003,0.16699999999999998,0.132,-1.358,0.025,0.019,32.031,1.263,239.421,520.997,0.8220000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1643,3.739,0.138,0.153,0.258,0.036000000000000004,0.023,31.008000000000003,1.256,260.812,594.2719999999999,0.748,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1644,3.931,0.11,0.141,0.496,0.039,0.022000000000000002,30.545,1.254,233.06799999999998,561.071,0.73,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1645,4.132,0.085,0.11599999999999999,0.599,0.037000000000000005,0.016,29.87,1.253,188.545,483.45099999999996,0.638,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1646,4.452,0.07400000000000001,0.084,0.589,0.046,0.009000000000000001,29.2,1.252,139.532,366.624,0.526,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1647,5.154,0.053,0.046,0.35100000000000003,0.032,0.005,28.898000000000003,1.253,78.27199999999999,218.54,0.49700000000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1648,5.763,0.013000000000000001,0.008,-0.23199999999999998,0.026000000000000002,0.008,28.875999999999998,1.255,13.51,53.815,0.608,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1649,5.874,0.0,0.0,-0.552,0.025,0.012,28.894000000000002,1.2570000000000001,0.0,0.0,0.722,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1650,5.604,0.0,0.0,-0.59,0.025,0.016,28.913,1.26,0.0,0.0,0.809,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1651,5.388999999999999,0.0,0.0,-0.605,0.027000000000000003,0.025,28.934,1.262,0.0,0.0,0.868,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1652,5.287999999999999,0.0,0.0,-0.564,0.027999999999999997,0.027999999999999997,28.961,1.263,0.0,0.0,0.9009999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1653,4.821000000000001,0.0,0.0,-0.6629999999999999,0.03,0.028999999999999998,28.989,1.265,0.0,0.0,0.927,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1654,4.715,0.0,0.0,-1.114,0.027000000000000003,0.027000000000000003,29.018,1.266,0.0,0.0,0.9490000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1655,4.567,0.0,0.0,-1.4980000000000002,0.023,0.023,29.045,1.268,0.0,0.0,0.978,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1656,4.38,0.0,0.0,-2.084,0.02,0.02,29.068,1.27,0.0,0.0,0.985,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1657,4.2330000000000005,0.0,0.0,-2.6710000000000003,0.019,0.019,29.09,1.272,0.0,0.0,0.986,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1658,3.97,0.0,0.0,-3.075,0.016,0.016,29.111,1.274,0.0,0.0,0.983,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1659,3.7230000000000003,0.0,0.0,-3.415,0.011000000000000001,0.011000000000000001,29.125999999999998,1.2770000000000001,0.0,0.0,0.972,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1660,3.5239999999999996,0.0,0.0,-3.767,0.006999999999999999,0.006999999999999999,29.136999999999997,1.28,0.0,0.0,0.946,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1661,3.3310000000000004,0.001,0.001,-4.093999999999999,0.004,0.004,29.144000000000002,1.2819999999999998,0.955,5.127000000000001,0.9640000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1662,3.188,0.057,0.023,-4.081,0.003,0.003,29.149,1.2830000000000001,40.865,129.235,0.985,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1663,3.0439999999999996,0.11199999999999999,0.064,-2.96,0.003,0.002,29.143,1.2830000000000001,114.641,291.32599999999996,0.986,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1664,2.5839999999999996,0.17,0.10099999999999999,-1.4409999999999998,0.003,0.002,29.035999999999998,1.281,189.729,427.695,0.9840000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1665,2.865,0.28800000000000003,0.126,-0.204,0.003,0.001,28.715999999999998,1.276,275.543,529.07,0.92,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1666,3.3080000000000003,0.363,0.135,0.887,0.005,0.001,28.2,1.27,329.041,588.602,0.737,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1667,3.355,0.40700000000000003,0.134,1.2309999999999999,0.008,0.001,27.484,1.268,350.63699999999994,602.2719999999999,0.552,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1668,3.2110000000000003,0.408,0.127,1.4080000000000001,0.009000000000000001,0.001,26.194000000000003,1.2670000000000001,335.091,569.321,0.59,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1669,2.966,0.256,0.11900000000000001,1.463,0.01,0.001,24.944000000000003,1.2670000000000001,252.37900000000002,491.57599999999996,0.6579999999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1670,2.615,0.132,0.08800000000000001,1.4240000000000002,0.009000000000000001,0.003,24.033,1.2670000000000001,161.304,374.749,0.67,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1672,2.187,0.031,0.011000000000000001,0.8759999999999999,0.006999999999999999,0.005,23.704,1.2690000000000001,19.034000000000002,60.385,0.513,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1673,2.138,0.0,0.0,0.35100000000000003,0.006,0.005,23.71,1.27,0.0,0.0,0.405,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1674,2.1790000000000003,0.0,0.0,-0.085,0.005,0.005,23.715,1.271,0.0,0.0,0.308,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1675,2.358,0.0,0.0,-0.585,0.006,0.006,23.721,1.273,0.0,0.0,0.318,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1677,2.805,0.0,0.0,-1.6969999999999998,0.008,0.008,23.738000000000003,1.2770000000000001,0.0,0.0,0.341,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1678,2.9389999999999996,0.0,0.0,-2.1919999999999997,0.006999999999999999,0.006999999999999999,23.747,1.28,0.0,0.0,0.327,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1679,2.943,0.0,0.0,-2.572,0.006,0.006,23.755,1.2819999999999998,0.0,0.0,0.35100000000000003,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1680,3.0610000000000004,0.0,0.0,-3.0439999999999996,0.006999999999999999,0.006999999999999999,23.761999999999997,1.284,0.0,0.0,0.439,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1681,3.299,0.0,0.0,-3.654,0.01,0.01,23.771,1.287,0.0,0.0,0.5529999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1683,3.785,0.0,0.0,-4.803,0.019,0.019,23.809,1.294,0.0,0.0,0.642,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1684,3.5389999999999997,0.0,0.0,-4.975,0.013000000000000001,0.013000000000000001,23.826,1.296,0.0,0.0,0.59,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1685,3.3510000000000004,0.003,0.001,-5.263999999999999,0.009000000000000001,0.009000000000000001,23.837,1.297,1.6119999999999999,7.255,0.552,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1686,3.373,0.106,0.027000000000000003,-5.077,0.008,0.008,23.848000000000003,1.2990000000000002,50.839,137.42,0.529,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1687,2.945,0.22399999999999998,0.067,-3.6689999999999996,0.004,0.004,23.846999999999998,1.298,139.774,299.45099999999996,0.506,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1688,2.419,0.401,0.092,-1.912,0.001,0.001,23.814,1.291,243.40099999999998,435.82,0.386,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1689,2.955,0.674,0.09,-0.002,0.0,0.0,23.605,1.2819999999999998,366.833,537.247,0.358,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1690,3.681,0.76,0.08800000000000001,1.115,0.001,0.001,23.034000000000002,1.275,431.921,596.844,0.414,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1692,4.471,0.618,0.099,1.746,0.001,0.001,20.82,1.27,386.994,577.359,0.927,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1693,4.526,0.382,0.10800000000000001,1.682,0.001,0.001,19.999000000000002,1.2690000000000001,283.968,499.70099999999996,0.948,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1694,4.512,0.17,0.08900000000000001,1.3330000000000002,0.001,0.001,19.533,1.2690000000000001,173.40099999999998,382.89300000000003,0.958,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1695,4.68,0.055999999999999994,0.047,0.5429999999999999,0.004,0.004,19.379,1.27,79.112,234.90400000000002,0.9740000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1697,5.209,0.0,0.0,-1.141,0.004,0.004,19.375999999999998,1.273,0.0,0.0,0.996,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1698,5.459,0.0,0.0,-1.4569999999999999,0.003,0.003,19.38,1.274,0.0,0.0,0.996,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1699,5.459,0.0,0.0,-1.733,0.001,0.001,19.384,1.275,0.0,0.0,0.961,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1700,5.295,0.0,0.0,-2.116,0.001,0.001,19.387,1.276,0.0,0.0,0.889,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1701,5.071000000000001,0.0,0.0,-2.325,0.001,0.001,19.389,1.278,0.0,0.0,0.8909999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1702,4.672,0.0,0.0,-2.388,0.001,0.001,19.392,1.28,0.0,0.0,0.938,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1703,4.15,0.0,0.0,-2.307,0.002,0.002,19.394000000000002,1.2819999999999998,0.0,0.0,0.951,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1704,3.55,0.0,0.0,-2.231,0.008,0.008,19.4,1.284,0.0,0.0,0.91,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1705,2.929,0.0,0.0,-2.32,0.011000000000000001,0.011000000000000001,19.410999999999998,1.285,0.0,0.0,0.9059999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1706,2.5789999999999997,0.0,0.0,-2.5540000000000003,0.008,0.008,19.42,1.286,0.0,0.0,0.9329999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1707,2.276,0.0,0.0,-2.906,0.012,0.012,19.430999999999997,1.287,0.0,0.0,0.941,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1708,2.7030000000000003,0.0,0.0,-3.23,0.017,0.017,19.447,1.288,0.0,0.0,0.9490000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1709,2.9389999999999996,0.002,0.001,-3.5380000000000003,0.019,0.019,19.465999999999998,1.2890000000000001,1.7719999999999998,9.756,0.9670000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1710,2.991,0.061,0.026000000000000002,-3.457,0.019,0.019,19.486,1.29,45.516999999999996,145.597,0.968,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1711,2.801,0.16899999999999998,0.068,-2.48,0.015,0.015,19.499000000000002,1.291,132.905,307.68,0.966,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1712,2.615,0.312,0.099,-1.178,0.004,0.004,19.476,1.288,229.643,443.945,0.897,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1713,2.8680000000000003,0.541,0.10400000000000001,-0.027999999999999997,0.002,0.002,19.377,1.2830000000000001,341.14300000000003,545.32,0.745,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1714,3.486,0.6659999999999999,0.1,0.816,0.002,0.002,19.055999999999997,1.2790000000000001,413.175,604.844,0.59,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1715,4.12,0.626,0.10400000000000001,1.2570000000000001,0.001,0.001,18.387999999999998,1.276,411.921,618.56,0.45899999999999996,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1716,4.742,0.63,0.1,1.5290000000000001,0.004,0.002,17.597,1.274,395.814,585.535,0.44299999999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1717,5.167999999999999,0.469,0.10099999999999999,1.5659999999999998,0.004,0.001,16.91,1.272,307.457,507.911,0.402,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1718,5.209,0.363,0.084,1.379,0.003,0.001,16.44,1.272,221.264,391.102,0.36700000000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1719,5.379,0.18100000000000002,0.055,0.7959999999999999,0.004,0.001,16.225,1.273,114.17200000000001,243.081,0.402,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1720,5.732,0.045,0.013999999999999999,-0.648,0.006,0.001,16.202,1.276,24.576999999999998,74.65899999999999,0.44299999999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1721,5.697,0.0,0.0,-1.8559999999999999,0.008,0.006999999999999999,16.207,1.28,0.0,0.0,0.39799999999999996,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1722,5.437,0.0,0.0,-2.207,0.012,0.011000000000000001,16.218,1.2819999999999998,0.0,0.0,0.597,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1723,5.391,0.0,0.0,-2.121,0.022000000000000002,0.022000000000000002,16.236,1.285,0.0,0.0,0.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1724,5.184,0.0,0.0,-1.905,0.031,0.03,16.264,1.286,0.0,0.0,0.79,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1725,5.0360000000000005,0.0,0.0,-1.827,0.028999999999999998,0.027000000000000003,16.294,1.286,0.0,0.0,0.763,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1726,5.092,0.0,0.0,-1.899,0.027000000000000003,0.025,16.319000000000003,1.286,0.0,0.0,0.731,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1727,5.154,0.0,0.0,-2.0140000000000002,0.026000000000000002,0.023,16.344,1.286,0.0,0.0,0.7759999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1728,5.0360000000000005,0.0,0.0,-2.124,0.025,0.021,16.366,1.287,0.0,0.0,0.8440000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1729,4.617,0.0,0.0,-2.133,0.023,0.02,16.386,1.288,0.0,0.0,0.8740000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1730,4.327,0.0,0.0,-2.09,0.021,0.018000000000000002,16.405,1.288,0.0,0.0,0.946,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1731,4.175,0.0,0.0,-2.1630000000000003,0.016,0.015,16.42,1.288,0.0,0.0,0.95,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1732,3.984,0.0,0.0,-2.4,0.013000000000000001,0.013000000000000001,16.433,1.2890000000000001,0.0,0.0,0.965,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1733,3.825,0.002,0.001,-2.665,0.012,0.012,16.445999999999998,1.2890000000000001,2.113,12.628,0.9740000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1736,2.701,0.077,0.10800000000000001,0.314,0.004,0.001,16.378,1.2830000000000001,174.16299999999998,452.07,0.986,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1737,2.412,0.084,0.139,1.173,0.002,0.0,16.076,1.2790000000000001,220.33,553.497,0.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1738,2.515,0.048,0.14,1.768,0.001,0.0,15.654000000000002,1.275,206.90900000000002,613.058,0.9940000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1739,2.5839999999999996,0.040999999999999995,0.142,2.259,0.001,0.0,15.206,1.272,204.66,626.729,0.995,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1740,2.55,0.027999999999999997,0.122,2.611,0.001,0.0,14.788,1.27,173.90599999999998,593.609,0.995,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1741,2.639,0.024,0.10099999999999999,2.7289999999999996,0.001,0.0,14.427999999999999,1.268,146.251,516.054,0.993,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1742,2.7289999999999996,0.016,0.068,2.5989999999999998,0.002,0.0,14.152999999999999,1.2670000000000001,100.12100000000001,399.209,0.992,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1743,2.912,0.01,0.035,2.237,0.003,0.0,13.998,1.266,53.595,251.197,0.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1744,3.261,0.005,0.009000000000000001,1.78,0.002,0.0,13.952,1.265,15.199000000000002,82.352,0.986,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1745,3.648,0.0,0.0,1.355,0.002,0.0,13.952,1.264,0.0,0.002,0.987,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1746,3.998,0.0,0.0,1.178,0.004,0.0,13.953,1.264,0.0,0.0,0.991,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1747,4.285,0.0,0.0,1.1520000000000001,0.008,0.0,13.955,1.263,0.0,0.0,0.992,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1749,5.266,0.0,0.0,0.7929999999999999,0.013000000000000001,0.0,13.936,1.262,0.0,0.0,0.991,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1750,5.805,0.0,0.0,0.718,0.01,0.0,13.895999999999999,1.261,0.0,0.0,0.992,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1751,6.263,0.0,0.0,0.675,0.015,0.0,13.841,1.26,0.0,0.0,0.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1752,6.614,0.0,0.0,0.71,0.036000000000000004,0.0,13.79,1.26,0.0,0.0,0.985,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1753,6.812,0.0,0.0,0.753,0.065,0.0,13.735,1.26,0.0,0.0,0.98,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1754,6.952999999999999,0.0,0.0,0.748,0.084,0.0,13.671,1.26,0.0,0.0,0.9790000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1755,7.108,0.0,0.0,0.8,0.17300000000000001,0.0,13.567,1.26,0.0,0.0,0.982,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1756,7.317,0.0,0.0,1.023,0.23199999999999998,0.0,13.425999999999998,1.26,0.0,0.0,0.985,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1757,7.487,0.002,0.001,1.256,0.10800000000000001,0.0,13.264000000000001,1.26,2.18,15.879000000000001,0.98,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1758,7.528,0.051,0.027999999999999997,1.871,0.012,0.0,13.055,1.261,48.135,161.952,0.9640000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1759,6.8660000000000005,0.331,0.07200000000000001,2.833,0.001,0.0,12.713,1.262,172.18099999999998,323.91200000000003,0.951,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1760,5.926,0.541,0.08800000000000001,3.779,0.0,0.0,12.224,1.26,287.214,460.173,0.95,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1761,5.815,0.607,0.10099999999999999,5.03,0.0,0.0,11.589,1.254,368.685,561.535,0.955,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1762,5.784,0.494,0.124,6.226,0.001,0.0,10.947000000000001,1.248,378.99199999999996,621.094,0.965,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1763,5.2,0.345,0.142,7.01,0.005,0.0,10.384,1.245,342.459,634.737,0.9640000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1765,5.127000000000001,0.509,0.102,7.608,0.0,0.0,9.47,1.2409999999999999,328.91,524.073,0.943,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1766,5.59,0.48,0.08,7.0089999999999995,0.0,0.0,9.142000000000001,1.2409999999999999,252.93599999999998,407.334,0.769,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1767,6.664,0.321,0.055999999999999994,5.41,0.0,0.0,8.932,1.2429999999999999,143.936,259.374,0.503,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1768,7.475,0.1,0.02,2.984,0.0,0.0,8.834,1.245,38.654,90.359,0.40299999999999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1769,7.837999999999999,0.0,0.0,1.554,0.0,0.0,8.809,1.248,0.015,0.08,0.307,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1770,7.827999999999999,0.0,0.0,1.295,0.0,0.0,8.799,1.249,0.0,0.0,0.55,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1771,7.796,0.0,0.0,1.181,0.0,0.0,8.789,1.25,0.0,0.0,0.58,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1772,7.888,0.0,0.0,1.127,0.0,0.0,8.777999999999999,1.25,0.0,0.0,0.22,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1773,8.235,0.0,0.0,1.136,0.0,0.0,8.767999999999999,1.251,0.0,0.0,0.011000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1774,8.594,0.0,0.0,1.244,0.0,0.0,8.758,1.254,0.0,0.0,0.001,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1775,8.555,0.0,0.0,1.4609999999999999,0.0,0.0,8.746,1.2570000000000001,0.0,0.0,0.01,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1776,8.267000000000001,0.0,0.0,1.4669999999999999,0.0,0.0,8.735,1.26,0.0,0.0,0.077,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1777,8.06,0.0,0.0,1.42,0.0,0.0,8.725,1.263,0.0,0.0,0.239,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1780,7.7589999999999995,0.0,0.0,1.091,0.0,0.0,8.697000000000001,1.265,0.0,0.0,0.6970000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1781,7.723,0.031,0.003,0.9740000000000001,0.0,0.0,8.69,1.265,6.776,19.499000000000002,0.779,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1782,7.216,0.389,0.034,2.015,0.0,0.0,8.651,1.265,90.262,170.08700000000002,0.815,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1784,5.039,0.7190000000000001,0.071,4.955,0.0,0.0,8.341000000000001,1.2590000000000001,321.056,468.281,0.57,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1785,5.0280000000000005,0.77,0.079,6.837000000000001,0.0,0.0,8.1,1.25,406.517,569.535,0.172,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1786,5.443,0.787,0.083,8.454,0.0,0.0,7.831,1.2429999999999999,456.85400000000004,629.094,0.033,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1787,5.771,0.7829999999999999,0.084,9.472999999999999,0.0,0.0,7.561,1.238,468.444,642.737,0.021,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1788,5.856,0.762,0.08199999999999999,9.885,0.0,0.0,7.317,1.235,440.996,609.778,0.003,1,0,0,0,1,0,0,0,0,0,0,0,0,0
